CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,82110000,82210000,82220000,82440000,82990000,51410000,54110000,54210000,54310000,54510000,54610000,92240000,92210000,79990000
5050162.02,162.02,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,4,0,0,0,1,0,2,0,0,0,1,0,0,2
9150019.02,19.02,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,2,0,0,0,2,0,1,0,0,0,1,0,0,0
4620901.03,901.03,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5350402.05,402.05,535,Toronto,B,35535,35,Ontario,2,0,0,0,1,0,1,0,0,0,0,0,0,0
5370005.02,5.02,537,Hamilton,B,35537,35,Ontario,4,1,0,0,0,0,1,0,0,0,1,0,0,0
4620800.01,800.01,462,Montréal,B,24462,24,Quebec / Québec,5,0,0,0,4,0,3,0,1,0,0,0,0,0
5350482,482,535,Toronto,B,35535,35,Ontario,3,0,0,0,1,0,1,0,0,0,0,0,0,4
4620930.02,930.02,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,1,0,5,0,2,0,1,1,0,2
4620785,785,462,Montréal,B,24462,24,Quebec / Québec,5,0,0,0,1,0,2,0,0,0,0,0,0,1
8300001.04,1.04,830,Red Deer,K,48830,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330182.06,182.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,1,0,0,0,3,2,2,0,0,0,4,0,0
4330111.01,111.01,433,Sherbrooke,B,24433,24,Quebec / Québec,3,1,0,0,2,0,4,1,0,0,0,0,0,2
4080103,103,408,Saguenay,B,24408,24,Quebec / Québec,3,0,0,0,3,0,4,0,0,0,0,0,0,1
9330141.01,141.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,0,0,0,11,1,4,2,0,0,2,0,0,3
9250006.02,6.02,925,Kamloops,K,59925,59,British Columbia / Colombie-Britannique,2,0,0,0,1,0,1,0,0,0,0,0,0,0
4620512.02,512.02,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,1,0,1,0,0,0,0,0,0,0
4620415.05,415.05,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,3,5,4,0,0,0,0,4,0,3
5410110,110,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,12,0,0,0,6,0,2,1,0,0,0,1,0,1
5350403.04,403.04,535,Toronto,B,35535,35,Ontario,2,0,0,0,1,0,0,0,0,0,0,0,0,0
8350121.03,121.03,835,Edmonton,B,48835,48,Alberta,5,0,0,0,0,0,0,0,0,0,0,1,0,1
5620102.01,102.01,562,Sarnia,K,35562,35,Ontario,8,0,0,0,2,0,1,0,0,0,2,0,0,1
8250052.09,52.09,825,Calgary,B,48825,48,Alberta,0,0,0,0,1,0,2,0,0,0,0,0,0,0
5590170.02,170.02,559,Windsor,B,35559,35,Ontario,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5350576.3,576.3,535,Toronto,B,35535,35,Ontario,7,0,0,0,1,0,1,0,3,0,0,1,0,0
5390300,300,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800005,5,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,32,5,0,0,15,2,10,0,1,0,2,4,2,10
5620004,4,562,Sarnia,K,35562,35,Ontario,4,0,0,0,1,0,0,1,0,0,1,0,0,0
9330151.08,151.08,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,2,0,0,0,0,0,0,0,0,2
9330222.02,222.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5350525.01,525.01,535,Toronto,B,35535,35,Ontario,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9300021,21,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4210015,15,421,Québec,B,24421,24,Quebec / Québec,2,4,0,0,3,0,4,0,0,0,0,0,1,4
4620228,228,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9330502.06,502.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,4,0,0,0,0,1,0,0,0,0,0,0,0,0
9330026,26,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,2,0,2,0,0,0,3,0,0,0
8350071,71,835,Edmonton,B,48835,48,Alberta,11,0,0,0,1,1,4,0,0,0,0,0,0,0
9330010.01,10.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,8,0,0,0,5,0,3,1,0,0,1,0,0,2
8350004.02,4.02,835,Edmonton,B,48835,48,Alberta,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5950009.01,9.01,595,Thunder Bay,B,35595,35,Ontario,10,0,0,0,0,0,0,0,0,0,1,0,0,2
5290006,6,529,Peterborough,B,35529,35,Ontario,8,0,0,0,3,0,2,0,0,1,0,0,0,1
5350524.01,524.01,535,Toronto,B,35535,35,Ontario,2,0,0,0,5,0,3,0,0,0,2,0,0,1
4620865,865,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,2,0,1,0,0,0,0,0
5800001.03,1.03,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,9,0,0,0,3,0,2,0,0,0,0,0,1,5
9330161.02,161.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,4,2,0,0,4,0,2,0,0,0,1,0,2,0
2050131.05,131.05,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,6,0,0,0,0,0,0,0,0,0,0,0,0,3
5350515.01,515.01,535,Toronto,B,35535,35,Ontario,7,1,0,0,2,0,5,0,0,0,0,0,0,0
7250006.02,6.02,725,Saskatoon,B,47725,47,Saskatchewan,4,10,0,0,1,0,1,0,0,0,0,0,0,3
4620617.01,617.01,462,Montréal,B,24462,24,Quebec / Québec,3,0,0,0,2,0,3,0,0,0,0,0,0,0
6020050.01,50.01,602,Winnipeg,B,46602,46,Manitoba,2,0,0,0,1,2,1,0,0,0,1,1,0,3
5350802.02,802.02,535,Toronto,B,35535,35,Ontario,2,1,0,0,1,1,1,0,0,0,0,1,0,0
5050822.03,822.03,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,0,0,1,0,2
5350528.16,528.16,535,Toronto,B,35535,35,Ontario,4,0,0,0,3,0,4,0,0,0,1,0,0,0
5350562.04,562.04,535,Toronto,B,35535,35,Ontario,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2050020,20,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,4,0,0,0,2,1,3,0,0,0,0,0,1,3
9330104,104,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,4,0,0,0,3,1,0,0,0,0,0,0,0,0
5350374.01,374.01,535,Toronto,B,35535,35,Ontario,5,1,0,0,7,0,5,0,0,0,2,0,0,0
5350194.02,194.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4210112.01,112.01,421,Québec,B,24421,24,Quebec / Québec,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7250021.05,21.05,725,Saskatoon,B,47725,47,Saskatchewan,5,5,0,0,0,0,2,0,0,0,0,1,0,0
5370001.01,1.01,537,Hamilton,B,35537,35,Ontario,3,0,0,0,4,0,1,2,1,0,2,3,0,7
5350240.02,240.02,535,Toronto,B,35535,35,Ontario,5,1,0,0,4,0,0,0,0,1,1,0,0,0
4620018,18,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,0,0,5,2,1,0,1,0,0,0
2050121.02,121.02,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,3,0,0,0,0,0,2,0,0,0,0,2,0,0
5350378.14,378.14,535,Toronto,B,35535,35,Ontario,8,2,0,0,2,0,5,0,0,0,2,1,0,0
5350100,100,535,Toronto,B,35535,35,Ontario,5,3,0,0,4,0,3,1,0,0,1,0,0,4
8350046,46,835,Edmonton,B,48835,48,Alberta,5,1,0,0,7,0,6,2,0,0,1,1,0,3
4620249,249,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,4,0,4,1,0,0,1,0,0,1
9330181.12,181.12,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,2,0,0,0,1,0,0,1,0,0
9330230.01,230.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,7,1,0,0,2,0,0,0,0,0,0,0,1,5
8100004,4,810,Lethbridge,K,48810,48,Alberta,2,0,0,0,3,0,1,0,0,0,0,0,0,0
5050008,8,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,8,0,0,0,0,0,4,0,0,0,0,0,7,2
5050032.01,32.01,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,4,0,0,0,1,0,2,0,0,0,2,0,0,0
4620603.02,603.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,2,2,1,0,2,0,0,1
5050611,611,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,5,1,0,0,1,0,2,1,0,0,0,0,0,0
4210700,700,421,Québec,B,24421,24,Quebec / Québec,1,0,0,0,0,0,2,1,0,0,0,1,0,0
4620591.02,591.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,3,0,1,0,0,0,0,0,0,0
5350412.12,412.12,535,Toronto,B,35535,35,Ontario,2,0,0,0,1,0,0,0,0,0,1,1,0,0
4210320.04,320.04,421,Québec,B,24421,24,Quebec / Québec,5,1,0,0,2,0,2,0,1,0,0,0,0,1
3100120.04,120.04,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,4,0,0,0,0,0,2,0,0,0,0,0,0,0
5350604,604,535,Toronto,B,35535,35,Ontario,0,0,0,0,9,2,0,1,1,0,3,1,0,5
4620160,160,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,2,0,0,0,1,0,0,1
5350573.11,573.11,535,Toronto,B,35535,35,Ontario,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6020011,11,602,Winnipeg,B,46602,46,Manitoba,2,0,0,0,4,0,2,0,0,0,2,0,0,2
4620313,313,462,Montréal,B,24462,24,Quebec / Québec,4,0,0,0,0,0,1,0,0,0,0,0,0,0
8350067.02,67.02,835,Edmonton,B,48835,48,Alberta,5,1,0,0,1,1,1,1,0,0,0,2,0,5
9330161.03,161.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,14,0,0,0,3,0,3,0,1,0,1,2,2,4
5350317.03,317.03,535,Toronto,B,35535,35,Ontario,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9330182.01,182.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,5,0,0,0,4,0,0,1,2,0,0,0,0,1
8350063,63,835,Edmonton,B,48835,48,Alberta,8,0,0,0,1,0,1,0,0,0,0,2,0,0
9330501.03,501.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,8,0,0,0,2,0,0,1,1,0,1,1,0,3
5350035,35,535,Toronto,B,35535,35,Ontario,19,12,0,0,213,7,40,3,5,2,48,14,3,113
4620864,864,462,Montréal,B,24462,24,Quebec / Québec,12,7,0,0,3,0,2,0,0,0,0,0,0,5
5350502.01,502.01,535,Toronto,B,35535,35,Ontario,4,0,0,0,2,0,0,0,0,0,0,0,0,0
4210280.03,280.03,421,Québec,B,24421,24,Quebec / Québec,1,0,0,0,1,0,6,0,1,0,0,2,0,2
3100019,19,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5370044,44,537,Hamilton,B,35537,35,Ontario,2,0,0,0,2,0,2,0,0,0,0,0,0,1
5350363.06,363.06,535,Toronto,B,35535,35,Ontario,4,0,0,0,3,0,3,0,0,0,1,0,0,2
9330287.06,287.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,2,0,0,0,0,3,0,0,1,0,0,0,2
4620064,64,462,Montréal,B,24462,24,Quebec / Québec,1,5,0,0,6,2,9,0,1,0,5,0,0,3
5410101.03,101.03,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,6,1,0,0,1,0,3,0,0,0,1,0,0,3
4620063,63,462,Montréal,B,24462,24,Quebec / Québec,1,3,0,0,18,0,6,0,0,0,1,2,1,9
5350430.02,430.02,535,Toronto,B,35535,35,Ontario,8,0,0,0,6,0,1,1,0,0,2,2,0,7
7250018.03,18.03,725,Saskatoon,B,47725,47,Saskatchewan,2,4,0,0,0,0,1,0,0,0,0,1,0,1
8250052.01,52.01,825,Calgary,B,48825,48,Alberta,1,2,0,0,2,0,0,0,0,0,0,0,0,1
5050126.03,126.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,0,0,1,2,0,2
5350128.03,128.03,535,Toronto,B,35535,35,Ontario,2,2,0,0,4,0,4,0,0,0,1,0,0,1
3100004,4,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5550050.01,50.01,555,London,B,35555,35,Ontario,2,0,0,0,1,0,1,0,0,0,0,0,0,1
8350013,13,835,Edmonton,B,48835,48,Alberta,4,1,0,0,4,0,6,1,0,0,2,0,0,8
5390215,215,539,St. Catharines - Niagara,B,35539,35,Ontario,6,1,0,0,8,0,2,0,1,0,3,2,6,27
5320009.01,9.01,532,Oshawa,B,35532,35,Ontario,6,0,0,0,3,0,3,0,0,0,1,0,0,2
9330260.04,260.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9380013,13,938,Nanaimo,K,59938,59,British Columbia / Colombie-Britannique,7,0,0,0,3,0,1,0,0,0,0,0,0,0
8250001.05,1.05,825,Calgary,B,48825,48,Alberta,3,1,0,0,1,0,0,0,0,0,0,0,0,1
4620180,180,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,1,0,6,0,0,0,0,0,0,0
4620625.02,625.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5350521.06,521.06,535,Toronto,B,35535,35,Ontario,1,1,0,0,0,0,4,0,0,0,0,0,0,1
5220005,5,522,Belleville,K,35522,35,Ontario,4,4,0,0,14,0,8,0,0,0,0,0,0,12
4620470.01,470.01,462,Montréal,B,24462,24,Quebec / Québec,6,0,0,0,5,0,2,0,0,0,1,1,1,3
5050301,301,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,5,0,0,0,1,0,1,0,0,0,0,5,1,18
5210105.02,105.02,521,Kingston,B,35521,35,Ontario,4,0,0,0,0,0,2,0,0,0,0,1,0,1
5550016,16,555,London,B,35555,35,Ontario,3,1,0,0,3,0,1,0,0,0,0,0,0,2
5350576.37,576.37,535,Toronto,B,35535,35,Ontario,1,0,0,0,1,0,0,1,0,0,2,0,0,0
8350104.16,104.16,835,Edmonton,B,48835,48,Alberta,1,0,0,0,2,0,0,0,0,0,0,2,0,0
5350623,623,535,Toronto,B,35535,35,Ontario,11,0,0,0,9,0,7,0,0,0,1,0,0,13
5350402.09,402.09,535,Toronto,B,35535,35,Ontario,6,1,0,0,7,0,4,0,0,0,2,0,0,0
4620123,123,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,7,0,0,0,1,0,0,1
6020048,48,602,Winnipeg,B,46602,46,Manitoba,1,0,0,0,1,0,2,0,0,0,0,0,0,1
4620003,3,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,0,0,6,0,0,0,3,0,0,0
5320100.03,100.03,532,Oshawa,B,35532,35,Ontario,6,1,0,0,4,0,1,0,0,0,0,1,0,0
5950100.01,100.01,595,Thunder Bay,B,35595,35,Ontario,0,0,0,0,1,0,3,0,0,0,0,0,1,4
9330290.03,290.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,0,0,1,0,0,0,0,0,0,0
5350803.05,803.05,535,Toronto,B,35535,35,Ontario,6,0,0,0,0,0,0,0,0,0,0,0,0,1
5550100.02,100.02,555,London,B,35555,35,Ontario,6,1,0,0,2,0,5,1,2,0,2,1,0,2
5350411.27,411.27,535,Toronto,B,35535,35,Ontario,4,0,0,0,1,0,1,0,0,0,1,0,0,0
5350803.06,803.06,535,Toronto,B,35535,35,Ontario,2,0,0,0,2,0,4,0,0,0,1,0,0,0
8350006.03,6.03,835,Edmonton,B,48835,48,Alberta,7,0,0,0,0,0,2,0,0,0,0,0,0,2
5410020,20,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,7,0,0,0,13,0,3,0,0,0,1,0,0,2
10172.04,172.04,1,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2,0,0,0,4,0,1,0,0,0,0,0,0,2
9330146,146,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,10,0,0,0,1,0,2,0,1,0,0,0,0,0
8050006,6,805,Medicine Hat,K,48805,48,Alberta,4,0,0,0,1,0,1,0,0,0,0,1,0,0
9330188.07,188.07,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,1,0,0,1,0,0,0,0,0,0,0,0,0
5350221.02,221.02,535,Toronto,B,35535,35,Ontario,4,2,0,0,7,1,1,0,0,0,0,0,0,3
8350078.12,78.12,835,Edmonton,B,48835,48,Alberta,1,0,0,0,0,0,4,0,0,0,1,0,0,0
9330181.05,181.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,5,3,0,0,6,0,4,0,0,0,3,0,0,3
5410122.02,122.02,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,4,0,0,0,1,0,1,0,0,0,0,0,0,0
5210112.03,112.03,521,Kingston,B,35521,35,Ontario,2,0,0,0,0,0,1,0,0,0,0,0,0,3
5350368.01,368.01,535,Toronto,B,35535,35,Ontario,5,1,0,0,4,0,2,0,1,0,2,2,1,3
9330003.01,3.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,4,0,0,0,0,0,1,3,0,0,0,0,0,0
5050010,10,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2050121.08,121.08,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,3,0,0,0,1,0,0,0,0,0,0,0,0,0
8250207.02,207.02,825,Calgary,B,48825,48,Alberta,5,1,0,0,0,0,0,2,0,0,0,0,0,4
8350121.09,121.09,835,Edmonton,B,48835,48,Alberta,0,1,0,0,0,0,2,0,0,0,0,0,0,3
5550120.02,120.02,555,London,B,35555,35,Ontario,4,2,0,0,0,0,1,0,0,0,0,0,0,0
4620758.05,758.05,462,Montréal,B,24462,24,Quebec / Québec,3,0,0,0,2,0,0,0,0,0,0,0,0,1
5050902,902,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,1,0,8
5620001,1,562,Sarnia,K,35562,35,Ontario,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5350263.02,263.02,535,Toronto,B,35535,35,Ontario,4,2,0,0,8,1,3,0,0,0,1,1,0,3
9150018,18,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,6,0,0,0,0,0,0,0,0,0,0,0,8,3
9330045.02,45.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,6,1,0,0,9,0,2,0,4,0,8,1,0,4
8250207.01,207.01,825,Calgary,B,48825,48,Alberta,7,0,0,0,1,1,1,0,0,0,0,1,0,1
5550220,220,555,London,B,35555,35,Ontario,5,0,0,0,1,0,1,0,0,1,3,2,0,7
9300029,29,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330133.02,133.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,10,0,0,0,1,0,3,1,0,0,2,1,0,6
9330015.01,15.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5370210,210,537,Hamilton,B,35537,35,Ontario,2,0,0,0,1,0,1,0,0,0,1,0,0,1
7250007,7,725,Saskatoon,B,47725,47,Saskatchewan,1,5,0,0,1,0,2,0,1,0,0,1,0,3
8100006,6,810,Lethbridge,K,48810,48,Alberta,2,0,0,0,2,0,1,1,0,0,0,0,0,0
5050800,800,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8250025,25,825,Calgary,B,48825,48,Alberta,3,1,0,0,2,0,1,0,0,0,0,0,0,1
9350010,10,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,11,13,0,2,87,1,26,2,4,2,9,4,7,55
4620884.02,884.02,462,Montréal,B,24462,24,Quebec / Québec,8,1,0,0,16,0,6,1,1,0,2,3,0,5
5350142,142,535,Toronto,B,35535,35,Ontario,4,2,0,0,5,0,2,1,1,0,1,1,0,2
4470010,10,447,Drummondville,K,24447,24,Quebec / Québec,1,0,0,0,3,0,3,2,0,0,0,0,2,3
5350575.04,575.04,535,Toronto,B,35535,35,Ontario,9,1,0,0,0,0,2,0,0,0,0,0,0,1
10301.02,301.02,1,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,0,0,0,1,0,2,0,0,0,0,0,0,0
4620042,42,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,2,0,0,0,0,0,1,1
8250027,27,825,Calgary,B,48825,48,Alberta,4,3,0,0,8,0,4,0,0,0,4,0,0,4
5350378.22,378.22,535,Toronto,B,35535,35,Ontario,3,2,0,0,0,0,2,0,0,0,1,0,0,1
9150012,12,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,3,4,0,3,21,0,4,3,2,0,1,2,3,21
8250007.04,7.04,825,Calgary,B,48825,48,Alberta,5,2,0,0,3,0,1,0,0,0,1,0,0,4
4330300.02,300.02,433,Sherbrooke,B,24433,24,Quebec / Québec,1,0,0,0,1,0,3,0,0,0,1,1,0,1
4620175,175,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,5,0,0,0,3,0,0,0
6020014,14,602,Winnipeg,B,46602,46,Manitoba,1,1,0,0,0,0,5,0,0,0,3,0,2,10
9330058,58,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,1,0,0,3,1,11,4,1,0,1,0,3,2
5350378.19,378.19,535,Toronto,B,35535,35,Ontario,2,2,0,0,11,4,8,2,0,0,6,0,0,4
5370026.05,26.05,537,Hamilton,B,35537,35,Ontario,4,1,0,0,1,0,3,0,0,0,0,0,0,3
5370026.01,26.01,537,Hamilton,B,35537,35,Ontario,4,3,0,0,1,0,0,0,1,0,0,0,0,1
5800132,132,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,3,0,0,0,1,0,0,0,0,0,0,0,0,5
9330240.01,240.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,3,1,7,1,1,0,1,0,0,6
5350293,293,535,Toronto,B,35535,35,Ontario,5,0,0,0,1,0,0,0,0,1,0,0,0,0
4620638.01,638.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,6,0,0,1,0,1,0,1
4620115.01,115.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050022,22,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,2,3,0,0,2,0,3,0,1,0,0,1,0,6
5550047,47,555,London,B,35555,35,Ontario,6,2,0,0,0,0,1,0,0,0,0,0,0,0
5900009,9,590,Sault Ste. Marie,K,35590,35,Ontario,2,0,0,0,0,0,0,0,0,1,0,0,0,5
5350105,105,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,4,1,0,0,1,0,0,1
3100017,17,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,4,0,1,0,0,0,1,0,0,1
5350412.01,412.01,535,Toronto,B,35535,35,Ontario,7,0,0,0,7,0,5,0,0,0,2,2,0,3
5350402.04,402.04,535,Toronto,B,35535,35,Ontario,6,0,0,0,1,0,0,0,0,0,0,0,0,2
9330004.02,4.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,0,0,0,1,2,4,0,0,0,0,0,0,3
5350508,508,535,Toronto,B,35535,35,Ontario,3,0,0,0,1,0,1,0,0,1,0,0,0,0
4620677.01,677.01,462,Montréal,B,24462,24,Quebec / Québec,3,3,0,0,8,1,2,2,0,0,0,0,0,1
9330008.01,8.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330226.04,226.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,3,0,3,0,0,0,0,0,0,1
5350456.01,456.01,535,Toronto,B,35535,35,Ontario,6,0,0,0,3,0,2,0,0,0,2,1,0,7
9330204.02,204.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,0,0,4,0,0,0,1,0,0,0
9330250.02,250.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,6,0,0,0,1,0,1,0,0,0,0,5,0,6
10170.01,170.01,1,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,0,0,0,0,1,2,1,0,0,0,0,0,0,6
4620687.01,687.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,3,0,0,0,2,0,0,0
7050014,14,705,Regina,B,47705,47,Saskatchewan,1,1,0,0,0,0,3,1,0,0,1,0,2,3
3200013,13,320,Fredericton,K,13320,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,1,0,1,2,0,0,0,1,0,2
4470002,2,447,Drummondville,K,24447,24,Quebec / Québec,3,0,0,0,7,0,5,1,2,0,0,0,0,0
2050150.02,150.02,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,1,0,0,0,1,0,0,0,0,0,0,2,0,2
5500100,100,550,Guelph,B,35550,35,Ontario,4,0,0,0,2,0,2,1,1,0,1,0,0,6
2050123.04,123.04,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,7,1,0,0,6,0,3,1,0,0,0,1,0,3
5350473.03,473.03,535,Toronto,B,35535,35,Ontario,3,0,0,0,1,0,4,1,0,0,0,0,0,1
5350411.23,411.23,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,2,0,2
9330142.03,142.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,0,0,0,1,2,0,0,0,0,0
4620649.01,649.01,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,2,0,4,0,0,0,0,0,0,0
5050003,3,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,7,0,0,0,2,0,2,0,0,0,0,1,0,1
9330280,280,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,0,0,0,1,0,0,0,0,0,0,0,0,2
5320008.05,8.05,532,Oshawa,B,35532,35,Ontario,9,0,0,0,2,0,0,1,0,0,0,1,0,0
8250001.04,1.04,825,Calgary,B,48825,48,Alberta,4,3,0,0,0,0,3,0,0,0,0,0,0,2
5350576.38,576.38,535,Toronto,B,35535,35,Ontario,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4470007,7,447,Drummondville,K,24447,24,Quebec / Québec,4,3,0,0,3,0,3,2,1,0,2,0,0,2
