CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,41110000,41310000,41510000,41190000,80110000,80210000,80410000,80420000,80490000,83510000,82310000,83310000,83220000,79910000,79970000,84120000,86610000
5350303.00,0303.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,29,32,2,13,5,0,1,0,2,1,0,0,5
6020501.03,0501.03,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,1,6,6,1,3,3,0,0,2,2,0,0,11
4620861.00,0861.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,22,5,3,4,17,4,1,1,3,2,0,0,8
5350522.00,0522.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,2,0,3,3,0,0,1,0,0,0,9
4620290.06,0290.06,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,2
4210610.00,0610.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
4620710.08,0710.08,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0
8350042.02,0042.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,8
4620142.00,0142.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5370045.00,0045.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,7,5,3,1,1,2,0,1,3,0,0,3,13
5800011.00,0011.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,1,7,0,1,1,2,0,1,8,1,0,1,9
8250001.35,0001.35,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5210014.00,0014.00,521,Kingston,B,35521,35,Ontario,0,0,0,0,7,4,0,0,3,1,0,0,3,2,0,0,5
5350400.21,0400.21,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4620022.00,0022.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9320101.00,0101.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,3,0,0,0,1,0,3,4,4,0,0,1,0,0,0,0,87
5410004.01,0004.01,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,0,4,1,0,5,1,0,0,1,1,0,0,4
4620288.00,0288.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
9330181.11,0181.11,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,19,19,4,8,4,0,1,0,4,1,0,0,1
9330037.02,0037.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,37,13,2,0,5,0,0,0,1,1,0,0,8
5320105.08,0105.08,532,Oshawa,B,35532,35,Ontario,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8350008.01,0008.01,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
5590030.00,0030.00,559,Windsor,B,35559,35,Ontario,0,0,0,1,4,1,0,0,1,2,0,0,1,1,1,0,11
5590021.00,0021.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,0,0,4,0,0,3,0,0,3,1,0,0,8
5350422.02,0422.02,535,Toronto,B,35535,35,Ontario,0,0,0,2,2,1,0,0,0,4,0,0,3,2,2,0,4
5320015.01,0015.01,532,Oshawa,B,35532,35,Ontario,0,0,0,1,0,1,1,5,0,1,0,1,0,3,0,0,5
5350528.18,0528.18,535,Toronto,B,35535,35,Ontario,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2
5050014.00,0014.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5350528.45,0528.45,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,9,0,0,0,0,0,0,1,0,0,1,0
8250076.19,0076.19,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9330228.02,0228.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
4620124.00,0124.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,1,0,2,8,1,1,0,0,1,0,0,11
8350026.02,0026.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,20,1,0,0,2,2,0,0,1,1,0,0,7
9330042.00,0042.00,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,9,12,5,0,12,1,0,0,18,3,1,0,4
5050511.01,0511.01,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,1,0,1,0,0,4,1,0,0,1,0,0,0,4
4210140.03,0140.03,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,3,0,1,0,5,3,0,0,0,2,0,0,0
4620702.01,0702.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0
8250205.01,0205.01,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
5050171.03,0171.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,6
5350312.04,0312.04,535,Toronto,B,35535,35,Ontario,0,0,0,0,27,8,1,0,1,0,0,0,2,1,0,0,2
9330191.05,0191.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
5350431.01,0431.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4
5370223.02,0223.02,537,Hamilton,B,35537,35,Ontario,1,0,0,0,1,2,2,0,3,0,0,0,0,1,0,0,5
5320202.05,0202.05,532,Oshawa,B,35532,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620390.00,0390.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1,0
5350121.00,0121.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,16,4,1,3,7,0,0,1,1,0,0,1,3
8100007.00,0007.00,810,Lethbridge,K,48810,48,Alberta,2,0,0,6,44,38,33,19,19,7,2,0,32,18,4,10,21
6020540.01,0540.01,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
5550042.00,0042.00,555,London,B,35555,35,Ontario,0,0,0,1,7,4,10,0,3,0,0,0,4,0,0,0,8
5350528.19,0528.19,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
4620888.02,0888.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,1,1,3,2,2,2,0,0,0,1,0,0,1
9330243.02,0243.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,3,2
5590005.00,0005.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,1,1,2,0,0,3,0,0,0,1,0,0,7
4420213.00,0213.00,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
4420101.04,0101.04,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,2,1,0,0,9,1,0,0,2,0,0,0,0
5050007.03,0007.03,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5430003.00,0003.00,543,Brantford,B,35543,35,Ontario,1,0,0,0,26,12,4,4,2,1,0,0,5,1,0,0,11
5590039.00,0039.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5
4620728.01,0728.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4620211.00,0211.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,8,1,1,0,4,0,0,0,2,2,0,0,1
5210001.00,0001.00,521,Kingston,B,35521,35,Ontario,2,0,0,6,133,19,6,9,19,3,1,2,19,11,0,6,25
9380007.00,0007.00,938,Nanaimo,K,59938,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,2
9330260.06,0260.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0
5620110.01,0110.01,562,Sarnia,K,35562,35,Ontario,0,0,0,0,5,2,0,1,4,2,1,0,0,3,0,0,10
5370080.06,0080.06,537,Hamilton,B,35537,35,Ontario,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,3
5320002.03,0002.03,532,Oshawa,B,35532,35,Ontario,0,0,0,0,0,1,0,0,1,1,0,0,2,1,3,0,5
9330014.02,0014.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,9,9,2,0,3,0,0,0,2,0,0,0,6
4620266.00,0266.00,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,4,0,1,1,2,0,1,1,2,0,0,2
9330114.01,0114.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3100024.00,0024.00,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,5
5320005.00,0005.00,532,Oshawa,B,35532,35,Ontario,0,0,0,1,29,5,2,2,2,0,0,0,6,0,0,0,10
5050001.08,0001.08,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,1,0,4,1,0,1,0,0,0,0,2,0,0,5
4210031.00,0031.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5350315.01,0315.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3
3100018.00,0018.00,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,10,2,0,0,0,0,0,0,3,0,0,0,0
8350023.00,0023.00,835,Edmonton,B,48835,48,Alberta,0,0,0,0,77,17,1,2,6,26,0,0,1,4,2,14,8
5430011.03,0011.03,543,Brantford,B,35543,35,Ontario,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
9350011.00,0011.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,2,11,4,3,3,5,0,0,0,5,2,0,0,7
4620750.05,0750.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,6,5,1,3,6,0,0,6,1,0,0,2
5620102.03,0102.03,562,Sarnia,K,35562,35,Ontario,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5050125.01,0125.01,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,5,3,3,0,2,3,0,0,1,0,0,0,5
9330052.02,0052.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
5350636.00,0636.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4620600.03,0600.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,2,4,4,1,2,3,0,0,0,2,1,0,0,4
9380009.00,0009.00,938,Nanaimo,K,59938,59,British Columbia / Colombie-Britannique,1,0,0,0,0,4,3,0,4,2,0,0,5,1,0,0,14
9320014.00,0014.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,0,2,0,1,0,1,3,0,0,2,2,0,0,19
5390014.02,0014.02,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,10
4620021.00,0021.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
5590040.00,0040.00,559,Windsor,B,35559,35,Ontario,0,0,0,0,5,7,3,0,0,0,0,0,1,0,0,0,4
9330019.00,0019.00,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,7
4620244.00,0244.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4621002.00,1002.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,2,1,2,1,1,1,0,0,1,0,0,3
5370013.00,0013.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,4
4620090.00,0090.00,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3
4330017.00,0017.00,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,3
3100120.02,0120.02,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,3,9,0,0,3,4,1,0,0,2,0,0,8
4420004.00,0004.00,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,12,3,1,0,2,1,0,0,3,2,0,1,2
4500001.00,0001.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,2,2,3,0,4,0,0,0,1,0,0,0,4
5320203.04,0203.04,532,Oshawa,B,35532,35,Ontario,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
9330047.01,0047.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,5
5750009.00,0009.00,575,North Bay,K,35575,35,Ontario,0,0,0,0,7,1,0,0,3,3,0,0,1,2,0,0,6
5220501.00,0501.00,522,Belleville,K,35522,35,Ontario,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
0010200.03,0200.03,001,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5
3100111.00,0111.00,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10
4330110.04,0110.04,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,1,0,0,0,0,5,2,0,0,0,2,0,0,3
4620353.00,0353.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,27,13,0,2,12,0,0,0,3,2,0,0,3
5350620.04,0620.04,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,3,0,2,3,3,0,0,1,1,4,0,7
5390331.01,0331.01,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,1,0,5,2,0,1,5,0,0,1,1,0,0,5
5350321.02,0321.02,535,Toronto,B,35535,35,Ontario,0,0,0,1,1,3,1,3,3,0,0,0,3,2,0,0,13
5350200.00,0200.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,3
5680005.00,0005.00,568,Barrie,B,35568,35,Ontario,1,0,0,0,2,8,9,0,2,4,0,0,4,2,0,0,12
5410126.07,0126.07,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,0,1,2,0,1,1,0,0,1,3,0,0,3
5050024.00,0024.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,3,7,2,2,1,2,0,0,2,0,0,0,2
9330039.02,0039.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,1,144,32,8,13,22,3,0,1,10,8,0,0,7
9330227.01,0227.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5350378.02,0378.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,6,2,1,2,3,0,0,0,1,2,0,0,4
6020132.00,0132.00,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,2
5350528.32,0528.32,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4590302.00,0302.00,459,Saint-Jean-sur-Richelieu,K,24459,24,Quebec / Québec,0,0,0,0,2,3,0,2,2,2,0,0,1,1,0,0,0
4620161.00,0161.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,1,0,2,2,0,0,1,1,0,0,0
5050039.00,0039.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,3,0,0,0,3,0,0,0,2,2,0,2,4,1,0,0,2
4620700.03,0700.03,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,6,0,7,4,1,0,0,0,1,0,0,1
9330147.10,0147.10,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4620756.02,0756.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500011.00,0011.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,4,2,0,5,18,1,0,0,0,3,0,0,2
5800130.00,0130.00,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,1,2,0,1,0,4,0,0,1,0,0,0,7
5410106.03,0106.03,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,1,3,2,3,1,1,0,0,4,4,1,0,5
9320013.00,0013.00,932,Abbotsford - Mission,B,59932,59,British Columbia / Colombie-Britannique,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,5
5550130.00,0130.00,555,London,B,35555,35,Ontario,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
6020500.09,0500.09,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5590011.01,0011.01,559,Windsor,B,35559,35,Ontario,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,6
4620163.00,0163.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,8,5,1,0,2,1,0,0,2,2,0,0,0
9330188.02,0188.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,2,2,2,0,0,1,0,0,1,0,0,0,4
2050131.01,0131.01,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
9330043.02,0043.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7
5050104.00,0104.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
5350271.02,0271.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0
4620632.01,0632.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6
5370073.00,0073.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4620687.04,0687.04,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,1,1,0,3,0,0,0,1,0,0,2
5350307.05,0307.05,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2
5350047.01,0047.01,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5050034.00,0034.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,61,28,1,2,15,1,0,0,3,1,0,0,5
5680011.01,0011.01,568,Barrie,B,35568,35,Ontario,0,0,0,0,4,4,1,3,2,3,0,0,2,2,0,0,10
4620132.00,0132.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,2,0,0,2,2,1,0,1,3,0,1,6
8250076.17,0076.17,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,6,1,1,0,1,0,0,0,1,0,0,0
9330410.06,0410.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
5900100.00,0100.00,590,Sault Ste. Marie,K,35590,35,Ontario,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8250038.13,0038.13,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
5800161.02,0161.02,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2
5350167.02,0167.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,5,0,0,1,0,0,0,4,0,0,0,2
5390209.03,0209.03,539,St. Catharines - Niagara,B,35539,35,Ontario,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
9150002.00,0002.00,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,5,9,0,0,6,2,1,0,0,7,2,0,4
4470102.00,0102.00,447,Drummondville,K,24447,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5350400.22,0400.22,535,Toronto,B,35535,35,Ontario,0,0,0,0,6,1,0,1,1,1,0,0,0,4,0,0,2
5370080.01,0080.01,537,Hamilton,B,35537,35,Ontario,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,3
5370132.00,0132.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,9,6,3,3,9,1,0,0,1,1,0,1,2
3050003.01,0003.01,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,0,0,0,1,0,4,0,0,2,1,0,0,1,0,0,0,8
9350128.00,0128.00,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,0,0,0,0,1,4,1,0,1,2,0,0,0,0,0,0,5
5350319.00,0319.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,6,2,0,1,2,2,0,0,2,1,0,0,8
2050150.01,0150.01,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,2,3,0,0,0,4,0,0,1,3,1,0,10
5350424.07,0424.07,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0
5350302.02,0302.02,535,Toronto,B,35535,35,Ontario,0,0,0,1,5,4,0,1,0,3,0,0,3,0,0,0,1
5350250.04,0250.04,535,Toronto,B,35535,35,Ontario,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5950014.00,0014.00,595,Thunder Bay,B,35595,35,Ontario,0,0,0,2,5,15,2,0,3,0,0,0,7,2,0,3,16
5550207.00,0207.00,555,London,B,35555,35,Ontario,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,2
4620393.00,0393.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,6
9330162.04,0162.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,0,14,1,1,0,2,0,0,2,1,0,0,1
8250038.10,0038.10,825,Calgary,B,48825,48,Alberta,1,0,0,0,16,1,0,0,0,2,0,0,1,0,0,0,1
4080164.00,0164.00,408,Saguenay,B,24408,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8250200.05,0200.05,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,5
8250200.06,0200.06,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
8350106.02,0106.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5350573.03,0573.03,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,6,1,0,5,1,0,0,1,1,1,0,0
5410015.00,0015.00,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,9,5,5,2,2,2,0,0,2,2,0,0,7
5350055.00,0055.00,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,1,0,0,3,1,0,0,0,1,0,0,7
5370051.00,0051.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,5,4,2,0,2,1,0,0,4,0,0,0,10
5410008.01,0008.01,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,0,0,0,0,15,2,0,0,1,0,0,0,1,1,0,0,8
5050601.01,0601.01,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,1,1,0,2,1,4,0,0,0,1,0,0,0
2050106.01,0106.01,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,6
4620290.04,0290.04,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,1,0,1,2,0,0,4,1,0,1,0,0,0,2
5050050.00,0050.00,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,9,12
9330189.09,0189.09,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5350576.22,0576.22,535,Toronto,B,35535,35,Ontario,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,0,0
5350298.00,0298.00,535,Toronto,B,35535,35,Ontario,1,0,0,0,0,1,1,0,2,1,0,0,3,1,0,0,7
5370083.00,0083.00,537,Hamilton,B,35537,35,Ontario,0,0,0,0,3,5,0,5,1,3,0,0,0,0,0,0,4
4080163.00,0163.00,408,Saguenay,B,24408,24,Quebec / Québec,2,0,0,2,2,1,4,9,4,1,0,0,1,2,1,0,1
9300025.00,0025.00,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
4500015.00,0015.00,450,Granby,K,24450,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
9330034.01,0034.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,9
6020140.01,0140.01,602,Winnipeg,B,46602,46,Manitoba,0,0,0,0,3,0,1,2,0,2,0,0,2,0,1,0,3
4620521.07,0521.07,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,1,4,5,2,1,8,0,0,0,0,3,0,0,1
9330027.02,0027.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4210802.00,0802.00,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4620233.00,0233.00,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,5,0,0,1,4,0,0,4,2,0,0,2
9350156.03,0156.03,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,1,0,0,0,7,5,3,2,4,4,1,0,3,5,0,1,13
5550007.02,0007.02,555,London,B,35555,35,Ontario,0,0,0,0,9,1,4,2,2,0,0,0,4,1,0,2,5
8300008.03,0008.03,830,Red Deer,K,48830,48,Alberta,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2
